frequency_hz,amplitude_dbm
2.775000000000000000e+09,-5.378900146484375000e+01
2.775125000000000000e+09,-5.443999862670898438e+01
2.775250000000000000e+09,-5.919599914550781250e+01
2.775375000000000000e+09,-6.510099792480468750e+01
2.775500000000000000e+09,-6.747599792480468750e+01
2.775625000000000000e+09,-6.728700256347656250e+01
2.775750000000000000e+09,-6.432800292968750000e+01
2.775875000000000000e+09,-6.085400009155273438e+01
2.776000000000000000e+09,-6.040700149536132812e+01
2.776125000000000000e+09,-6.030199813842773438e+01
2.776250000000000000e+09,-6.384000015258789062e+01
2.776375000000000000e+09,-6.858699798583984375e+01
2.776500000000000000e+09,-6.833499908447265625e+01
2.776625000000000000e+09,-6.981800079345703125e+01
2.776750000000000000e+09,-6.703600311279296875e+01
2.776875000000000000e+09,-6.360800170898437500e+01
2.777000000000000000e+09,-6.109000015258789062e+01
2.777125000000000000e+09,-6.220299911499023438e+01
2.777250000000000000e+09,-6.529599761962890625e+01
2.777375000000000000e+09,-6.651499938964843750e+01
2.777500000000000000e+09,-6.857099914550781250e+01
2.777625000000000000e+09,-6.436699676513671875e+01
2.777750000000000000e+09,-5.918299865722656250e+01
2.777875000000000000e+09,-5.539199829101562500e+01
2.778000000000000000e+09,-5.280400085449218750e+01
2.778125000000000000e+09,-5.315399932861328125e+01
2.778250000000000000e+09,-5.634400177001953125e+01
2.778375000000000000e+09,-6.334999847412109375e+01
2.778500000000000000e+09,-6.688300323486328125e+01
2.778625000000000000e+09,-6.302600097656250000e+01
2.778750000000000000e+09,-5.668000030517578125e+01
2.778875000000000000e+09,-5.274200057983398438e+01
2.779000000000000000e+09,-5.095399856567382812e+01
2.779125000000000000e+09,-5.189099884033203125e+01
2.779250000000000000e+09,-5.501100158691406250e+01
2.779375000000000000e+09,-6.050899887084960938e+01
2.779500000000000000e+09,-6.520300292968750000e+01
2.779625000000000000e+09,-6.379899978637695312e+01
2.779750000000000000e+09,-5.961299896240234375e+01
2.779875000000000000e+09,-5.418899917602539062e+01
2.780000000000000000e+09,-5.267599868774414062e+01
2.780125000000000000e+09,-5.335400009155273438e+01
2.780250000000000000e+09,-5.697299957275390625e+01
2.780375000000000000e+09,-6.188000106811523438e+01
2.780500000000000000e+09,-6.682700347900390625e+01
2.780625000000000000e+09,-7.033899688720703125e+01
2.780750000000000000e+09,-6.759999847412109375e+01
2.780875000000000000e+09,-6.483499908447265625e+01
2.781000000000000000e+09,-6.231800079345703125e+01
2.781125000000000000e+09,-6.285200119018554688e+01
2.781250000000000000e+09,-6.574199676513671875e+01
2.781375000000000000e+09,-6.984100341796875000e+01
2.781500000000000000e+09,-6.928500366210937500e+01
2.781625000000000000e+09,-6.750099945068359375e+01
2.781750000000000000e+09,-6.196300125122070312e+01
2.781875000000000000e+09,-5.692699813842773438e+01
2.782000000000000000e+09,-5.432300186157226562e+01
2.782125000000000000e+09,-5.554800033569335938e+01
2.782250000000000000e+09,-5.921599960327148438e+01
2.782375000000000000e+09,-6.684300231933593750e+01
2.782500000000000000e+09,-6.524199676513671875e+01
2.782625000000000000e+09,-6.158100128173828125e+01
2.782750000000000000e+09,-5.523699951171875000e+01
2.782875000000000000e+09,-5.086299896240234375e+01
2.783000000000000000e+09,-4.931399917602539062e+01
2.783125000000000000e+09,-4.939799880981445312e+01
2.783250000000000000e+09,-5.277199935913085938e+01
2.783375000000000000e+09,-5.892599868774414062e+01
2.783500000000000000e+09,-6.308399963378906250e+01
2.783625000000000000e+09,-5.932600021362304688e+01
2.783750000000000000e+09,-5.419400024414062500e+01
2.783875000000000000e+09,-4.971500015258789062e+01
2.784000000000000000e+09,-4.831000137329101562e+01
2.784125000000000000e+09,-4.872299957275390625e+01
2.784250000000000000e+09,-5.232400131225585938e+01
2.784375000000000000e+09,-5.854600143432617188e+01
2.784500000000000000e+09,-6.302899932861328125e+01
2.784625000000000000e+09,-6.383800125122070312e+01
2.784750000000000000e+09,-5.715800094604492188e+01
2.784875000000000000e+09,-5.358700180053710938e+01
2.785000000000000000e+09,-5.135499954223632812e+01
2.785125000000000000e+09,-5.184500122070312500e+01
2.785250000000000000e+09,-5.613299942016601562e+01
2.785375000000000000e+09,-6.216500091552734375e+01
2.785500000000000000e+09,-6.713999938964843750e+01
2.785625000000000000e+09,-6.982099914550781250e+01
2.785750000000000000e+09,-6.768299865722656250e+01
2.785875000000000000e+09,-6.834700012207031250e+01
2.786000000000000000e+09,-6.853600311279296875e+01
2.786125000000000000e+09,-6.995800018310546875e+01
2.786250000000000000e+09,-6.988300323486328125e+01
2.786375000000000000e+09,-6.944899749755859375e+01
2.786500000000000000e+09,-6.709400177001953125e+01
2.786625000000000000e+09,-6.147499847412109375e+01
2.786750000000000000e+09,-5.584600067138671875e+01
2.786875000000000000e+09,-5.117800140380859375e+01
2.787000000000000000e+09,-4.911500167846679688e+01
2.787125000000000000e+09,-4.974000167846679688e+01
2.787250000000000000e+09,-5.388299942016601562e+01
2.787375000000000000e+09,-5.916699981689453125e+01
2.787500000000000000e+09,-6.247999954223632812e+01
2.787625000000000000e+09,-5.750299835205078125e+01
2.787750000000000000e+09,-5.141600036621093750e+01
2.787875000000000000e+09,-4.658900070190429688e+01
2.788000000000000000e+09,-4.505799865722656250e+01
2.788125000000000000e+09,-4.557300186157226562e+01
2.788250000000000000e+09,-4.947999954223632812e+01
2.788375000000000000e+09,-5.487500000000000000e+01
2.788500000000000000e+09,-6.056999969482421875e+01
2.788625000000000000e+09,-5.774000167846679688e+01
2.788750000000000000e+09,-5.122499847412109375e+01
2.788875000000000000e+09,-4.679100036621093750e+01
2.789000000000000000e+09,-4.518799972534179688e+01
2.789125000000000000e+09,-4.584799957275390625e+01
2.789250000000000000e+09,-4.959799957275390625e+01
2.789375000000000000e+09,-5.562900161743164062e+01
2.789500000000000000e+09,-6.273199844360351562e+01
2.789625000000000000e+09,-6.328200149536132812e+01
2.789750000000000000e+09,-5.709299850463867188e+01
2.789875000000000000e+09,-5.235200119018554688e+01
2.790000000000000000e+09,-5.074399948120117188e+01
2.790125000000000000e+09,-5.154499816894531250e+01
2.790250000000000000e+09,-5.579899978637695312e+01
2.790375000000000000e+09,-6.164699935913085938e+01
2.790500000000000000e+09,-6.513200378417968750e+01
2.790625000000000000e+09,-6.346099853515625000e+01
2.790750000000000000e+09,-5.999599838256835938e+01
2.790875000000000000e+09,-5.463000106811523438e+01
2.791000000000000000e+09,-5.354299926757812500e+01
2.791125000000000000e+09,-5.368199920654296875e+01
2.791250000000000000e+09,-5.834000015258789062e+01
2.791375000000000000e+09,-6.220600128173828125e+01
2.791500000000000000e+09,-6.145800018310546875e+01
2.791625000000000000e+09,-5.462599945068359375e+01
2.791750000000000000e+09,-4.912200164794921875e+01
2.791875000000000000e+09,-4.440700149536132812e+01
2.792000000000000000e+09,-4.314099884033203125e+01
2.792125000000000000e+09,-4.375099945068359375e+01
2.792250000000000000e+09,-4.756900024414062500e+01
2.792375000000000000e+09,-5.363600158691406250e+01
2.792500000000000000e+09,-5.798699951171875000e+01
2.792625000000000000e+09,-5.229800033569335938e+01
2.792750000000000000e+09,-4.628300094604492188e+01
2.792875000000000000e+09,-4.140000152587890625e+01
2.793000000000000000e+09,-4.008599853515625000e+01
2.793125000000000000e+09,-4.057899856567382812e+01
2.793250000000000000e+09,-4.472499847412109375e+01
2.793375000000000000e+09,-5.036100006103515625e+01
2.793500000000000000e+09,-5.594900131225585938e+01
2.793625000000000000e+09,-5.270800018310546875e+01
2.793750000000000000e+09,-4.721900177001953125e+01
2.793875000000000000e+09,-4.248799896240234375e+01
2.794000000000000000e+09,-4.089500045776367188e+01
2.794125000000000000e+09,-4.170899963378906250e+01
2.794250000000000000e+09,-4.550500106811523438e+01
2.794375000000000000e+09,-5.155699920654296875e+01
2.794500000000000000e+09,-5.773500061035156250e+01
