frequency_hz,amplitude_dbm
7.650000000000000000e+07,-7.476100158691406250e+01
7.650250000000000000e+07,-8.010399627685546875e+01
7.650500000000000000e+07,-7.900099945068359375e+01
7.650750000000000000e+07,-4.020000076293945312e+01
7.651000000000000000e+07,-3.679700088500976562e+01
7.651250000000000000e+07,-3.679700088500976562e+01
7.651500000000000000e+07,-4.018700027465820312e+01
7.651750000000000000e+07,-3.659600067138671875e+01
7.652000000000000000e+07,-3.719800186157226562e+01
7.652250000000000000e+07,-4.150799942016601562e+01
7.652500000000000000e+07,-3.652199935913085938e+01
7.652750000000000000e+07,-3.645899963378906250e+01
7.653000000000000000e+07,-4.046799850463867188e+01
7.653250000000000000e+07,-5.007199859619140625e+01
7.653500000000000000e+07,-6.480000305175781250e+01
7.653750000000000000e+07,-4.315000152587890625e+01
7.654000000000000000e+07,-3.618700027465820312e+01
7.654250000000000000e+07,-3.628699874877929688e+01
7.654500000000000000e+07,-3.604800033569335938e+01
7.654750000000000000e+07,-3.588899993896484375e+01
7.655000000000000000e+07,-3.582199859619140625e+01
7.655250000000000000e+07,-3.633300018310546875e+01
7.655500000000000000e+07,-3.588899993896484375e+01
7.655750000000000000e+07,-3.584899902343750000e+01
7.656000000000000000e+07,-3.584299850463867188e+01
7.656250000000000000e+07,-3.591299819946289062e+01
7.656500000000000000e+07,-3.553099822998046875e+01
7.656750000000000000e+07,-3.636899948120117188e+01
7.657000000000000000e+07,-4.390700149536132812e+01
7.657250000000000000e+07,-5.469400024414062500e+01
7.657500000000000000e+07,-6.373300170898437500e+01
7.657750000000000000e+07,-3.638399887084960938e+01
7.658000000000000000e+07,-3.536000061035156250e+01
7.658250000000000000e+07,-3.519100189208984375e+01
7.658500000000000000e+07,-3.519800186157226562e+01
7.658750000000000000e+07,-3.617100143432617188e+01
7.659000000000000000e+07,-4.397399902343750000e+01
7.659250000000000000e+07,-3.538800048828125000e+01
7.659500000000000000e+07,-3.505400085449218750e+01
7.659750000000000000e+07,-3.481100082397460938e+01
7.660000000000000000e+07,-3.492200088500976562e+01
7.660250000000000000e+07,-3.520600128173828125e+01
7.660500000000000000e+07,-3.487500000000000000e+01
7.660750000000000000e+07,-3.845299911499023438e+01
7.661000000000000000e+07,-4.809899902343750000e+01
7.661250000000000000e+07,-6.080099868774414062e+01
7.661500000000000000e+07,-7.146199798583984375e+01
7.661750000000000000e+07,-7.328099822998046875e+01
7.662000000000000000e+07,-7.683499908447265625e+01
7.662250000000000000e+07,-7.347399902343750000e+01
7.662500000000000000e+07,-7.356600189208984375e+01
7.662750000000000000e+07,-7.870700073242187500e+01
7.663000000000000000e+07,-8.110700225830078125e+01
7.663250000000000000e+07,-7.766699981689453125e+01
7.663500000000000000e+07,-6.235400009155273438e+01
7.663750000000000000e+07,-3.515999984741210938e+01
7.664000000000000000e+07,-3.406299972534179688e+01
7.664250000000000000e+07,-3.662599945068359375e+01
7.664500000000000000e+07,-4.587699890136718750e+01
7.664750000000000000e+07,-5.793999862670898438e+01
7.665000000000000000e+07,-7.177300262451171875e+01
7.665250000000000000e+07,-8.065000152587890625e+01
7.665500000000000000e+07,-8.170999908447265625e+01
7.665750000000000000e+07,-8.217299652099609375e+01
7.666000000000000000e+07,-8.137500000000000000e+01
7.666250000000000000e+07,-8.253800201416015625e+01
7.666500000000000000e+07,-8.313400268554687500e+01
7.666750000000000000e+07,-8.319899749755859375e+01
7.667000000000000000e+07,-8.383300018310546875e+01
7.667250000000000000e+07,-8.372399902343750000e+01
7.667500000000000000e+07,-8.381700134277343750e+01
7.667750000000000000e+07,-8.332199859619140625e+01
7.668000000000000000e+07,-8.235700225830078125e+01
7.668250000000000000e+07,-8.254199981689453125e+01
7.668500000000000000e+07,-8.292700195312500000e+01
7.668750000000000000e+07,-8.182199859619140625e+01
7.669000000000000000e+07,-8.051200103759765625e+01
7.669250000000000000e+07,-8.245400238037109375e+01
7.669500000000000000e+07,-8.057700347900390625e+01
7.669750000000000000e+07,-8.089600372314453125e+01
7.670000000000000000e+07,-8.235900115966796875e+01
7.670250000000000000e+07,-8.226999664306640625e+01
7.670500000000000000e+07,-8.096800231933593750e+01
7.670750000000000000e+07,-8.216699981689453125e+01
7.671000000000000000e+07,-8.311900329589843750e+01
7.671250000000000000e+07,-8.154699707031250000e+01
7.671500000000000000e+07,-8.301699829101562500e+01
7.671750000000000000e+07,-8.320099639892578125e+01
7.672000000000000000e+07,-8.145600128173828125e+01
7.672250000000000000e+07,-8.163999938964843750e+01
7.672500000000000000e+07,-8.311699676513671875e+01
7.672750000000000000e+07,-8.303299713134765625e+01
7.673000000000000000e+07,-5.491799926757812500e+01
7.673250000000000000e+07,-3.224599838256835938e+01
7.673500000000000000e+07,-3.159600067138671875e+01
7.673750000000000000e+07,-3.478099822998046875e+01
7.674000000000000000e+07,-4.434400177001953125e+01
7.674250000000000000e+07,-5.660300064086914062e+01
7.674500000000000000e+07,-6.820400238037109375e+01
7.674750000000000000e+07,-7.519400024414062500e+01
7.675000000000000000e+07,-7.625800323486328125e+01
7.675250000000000000e+07,-7.826300048828125000e+01
7.675500000000000000e+07,-7.772499847412109375e+01
7.675750000000000000e+07,-3.516500091552734375e+01
7.676000000000000000e+07,-3.062100028991699219e+01
7.676250000000000000e+07,-3.144199943542480469e+01
7.676500000000000000e+07,-3.095800018310546875e+01
7.676750000000000000e+07,-3.039100074768066406e+01
7.677000000000000000e+07,-3.375400161743164062e+01
7.677250000000000000e+07,-3.003899955749511719e+01
7.677500000000000000e+07,-3.043400001525878906e+01
7.677750000000000000e+07,-3.738899993896484375e+01
7.678000000000000000e+07,-4.847399902343750000e+01
7.678250000000000000e+07,-6.175500106811523438e+01
7.678500000000000000e+07,-7.130500030517578125e+01
7.678750000000000000e+07,-7.257700347900390625e+01
7.679000000000000000e+07,-7.070700073242187500e+01
7.679250000000000000e+07,-7.043699645996093750e+01
7.679500000000000000e+07,-4.686999893188476562e+01
7.679750000000000000e+07,-2.929800033569335938e+01
7.680000000000000000e+07,-2.899900054931640625e+01
7.680250000000000000e+07,-3.280099868774414062e+01
7.680500000000000000e+07,-2.870599937438964844e+01
7.680750000000000000e+07,-2.917600059509277344e+01
7.681000000000000000e+07,-3.632099914550781250e+01
7.681250000000000000e+07,-4.739400100708007812e+01
7.681500000000000000e+07,-2.958300018310546875e+01
7.681750000000000000e+07,-2.828599929809570312e+01
7.682000000000000000e+07,-3.073699951171875000e+01
7.682250000000000000e+07,-4.001300048828125000e+01
7.682500000000000000e+07,-5.144800186157226562e+01
7.682750000000000000e+07,-6.885700225830078125e+01
