1.933779755e+02,2.462094650e-03
1.935834351e+02,-7.559420075e-03
1.937889099e+02,2.462094650e-03
1.939943848e+02,-1.440338138e-02
1.941998901e+02,-5.626917700e-04
1.944053955e+02,-5.145701580e-03
1.946109161e+02,3.195376368e-03
1.948164520e+02,-2.426448977e-03
1.950220032e+02,-3.312497633e-03
1.952275696e+02,1.037542522e-02
1.954331360e+02,4.631386138e-03
1.956387177e+02,-7.589973509e-03
1.958443298e+02,-4.442973528e-03
1.960499420e+02,-6.398390979e-03
1.962555695e+02,3.439803375e-03
1.964611969e+02,2.431541216e-03
1.966668549e+02,-4.809614271e-03
1.968725128e+02,1.150590088e-02
1.970782013e+02,-2.823643154e-03
1.972838898e+02,-3.312497633e-03
1.974895935e+02,-4.779060837e-03
1.976953125e+02,-2.487555845e-03
1.979010315e+02,-5.145701580e-03
1.981067810e+02,-1.082863379e-02
1.983125305e+02,-2.854196588e-03
1.985182953e+02,-5.878983065e-03
1.987240906e+02,9.978231043e-03
1.989298706e+02,-1.147025544e-02
1.991356812e+02,-5.940089934e-03
1.993415070e+02,2.248220844e-03
1.995473328e+02,-7.765655173e-04
1.997531891e+02,-4.717953969e-03
1.999590454e+02,-3.488179646e-04
2.001649170e+02,-1.012590528e-02
2.003708038e+02,-2.823643154e-03
2.005766907e+02,7.289531641e-03
2.007826080e+02,2.217667410e-03
2.009885254e+02,-8.445468731e-03
2.011944733e+02,1.423279173e-03
2.014004211e+02,-1.357080066e-03
2.016063843e+02,-6.887245458e-03
2.018123627e+02,-3.220837330e-03
2.020183411e+02,9.306055494e-03
2.022243500e+02,-8.017720655e-03
2.024303589e+02,5.066771992e-04
2.026363831e+02,-8.078827523e-03
2.028424225e+02,8.542221040e-03
2.030484772e+02,3.439803375e-03
2.032545471e+02,7.442298811e-03
2.034606171e+02,3.409249941e-03
2.036667175e+02,-8.414914832e-03
2.038728180e+02,-6.337284110e-03
2.040789337e+02,-7.009458728e-03
2.042850647e+02,4.150169843e-04
2.044912109e+02,2.675968455e-03
2.046973724e+02,-1.244796347e-02
2.049035339e+02,2.614861587e-03
2.051097107e+02,1.236139610e-02
2.053159180e+02,2.584308386e-03
