in s,C1 in V
-4.1408E-06,1.83105E-01
-4.1392E-06,2.56348E-01
-4.1376E-06,3.29590E-01
-4.1360E-06,3.83301E-01
-4.1344E-06,4.22363E-01
-4.1328E-06,4.46777E-01
-4.1312E-06,4.27246E-01
-4.1296E-06,3.93066E-01
-4.1280E-06,3.49121E-01
-4.1264E-06,2.85645E-01
-4.1248E-06,2.02637E-01
-4.1232E-06,1.19629E-01
-4.1216E-06,2.68555E-02
-4.1200E-06,-6.59180E-02
-4.1184E-06,-1.53809E-01
-4.1168E-06,-2.36816E-01
-4.1152E-06,-3.29590E-01
-4.1136E-06,-3.63770E-01
-4.1120E-06,-3.83301E-01
-4.1104E-06,-4.12598E-01
-4.1088E-06,-4.12598E-01
-4.1072E-06,-3.54004E-01
-4.1056E-06,-3.29590E-01
-4.1040E-06,-2.61230E-01
-4.1024E-06,-1.68457E-01
-4.1008E-06,-8.54492E-02
-4.0992E-06,-1.70898E-02
-4.0976E-06,9.52148E-02
-4.0960E-06,1.63574E-01
-4.0944E-06,2.61230E-01
-4.0928E-06,3.24707E-01
-4.0912E-06,3.68652E-01
-4.0896E-06,4.17480E-01
-4.0880E-06,4.22363E-01
-4.0864E-06,4.32129E-01
-4.0848E-06,4.07715E-01
-4.0832E-06,3.49121E-01
-4.0816E-06,3.00293E-01
-4.0800E-06,2.12402E-01
-4.0784E-06,1.29395E-01
-4.0768E-06,4.15039E-02
-4.0752E-06,-4.63867E-02
-4.0736E-06,-1.53809E-01
-4.0720E-06,-2.17285E-01
-4.0704E-06,-2.90527E-01
-4.0688E-06,-3.49121E-01
-4.0672E-06,-3.88184E-01
-4.0656E-06,-3.93066E-01
-4.0640E-06,-3.88184E-01
-4.0624E-06,-3.68652E-01
-4.0608E-06,-3.24707E-01
-4.0592E-06,-2.61230E-01
-4.0576E-06,-1.97754E-01
-4.0560E-06,-1.04980E-01
-4.0544E-06,-2.44141E-03
-4.0528E-06,9.03320E-02
-4.0512E-06,1.58691E-01
-4.0496E-06,2.36816E-01
-4.0480E-06,3.19824E-01
-4.0464E-06,3.73535E-01
-4.0448E-06,4.12598E-01
-4.0432E-06,4.32129E-01
-4.0416E-06,4.27246E-01
-4.0400E-06,3.93066E-01
-4.0384E-06,3.58887E-01
-4.0368E-06,3.05176E-01
-4.0352E-06,2.36816E-01
-4.0336E-06,1.34277E-01
-4.0320E-06,4.63867E-02
-4.0304E-06,-5.61523E-02
-4.0288E-06,-1.24512E-01
-4.0272E-06,-2.17285E-01
-4.0256E-06,-3.00293E-01
-4.0240E-06,-3.34473E-01
-4.0224E-06,-3.78418E-01
-4.0208E-06,-4.02832E-01
-4.0192E-06,-3.97949E-01
-4.0176E-06,-3.73535E-01
-4.0160E-06,-3.24707E-01
-4.0144E-06,-2.80762E-01
-4.0128E-06,-2.12402E-01
-4.0112E-06,-1.14746E-01
-4.0096E-06,-3.17383E-02
-4.0080E-06,6.59180E-02
-4.0064E-06,1.53809E-01
-4.0048E-06,2.27051E-01
-4.0032E-06,3.10059E-01
-4.0016E-06,3.58887E-01
-4.0000E-06,4.02832E-01
-3.9984E-06,4.41895E-01
-3.9968E-06,4.32129E-01
-3.9952E-06,4.12598E-01
-3.9936E-06,3.73535E-01
-3.9920E-06,3.10059E-01
-3.9904E-06,2.36816E-01
-3.9888E-06,1.58691E-01
-3.9872E-06,6.10352E-02
-3.9856E-06,-3.17383E-02
-3.9840E-06,-1.14746E-01
-3.9824E-06,-1.97754E-01
-3.9808E-06,-2.75879E-01
-3.9792E-06,-3.49121E-01
-3.9776E-06,-3.83301E-01
-3.9760E-06,-4.17480E-01
-3.9744E-06,-4.12598E-01
-3.9728E-06,-3.88184E-01
-3.9712E-06,-3.54004E-01
-3.9696E-06,-2.90527E-01
-3.9680E-06,-2.17285E-01
-3.9664E-06,-1.29395E-01
-3.9648E-06,-4.15039E-02
-3.9632E-06,4.15039E-02
-3.9616E-06,1.44043E-01
-3.9600E-06,2.12402E-01
-3.9584E-06,3.05176E-01
-3.9568E-06,3.63770E-01
-3.9552E-06,3.97949E-01
-3.9536E-06,4.32129E-01
-3.9520E-06,4.27246E-01
-3.9504E-06,3.93066E-01
-3.9488E-06,3.63770E-01
-3.9472E-06,3.05176E-01
-3.9456E-06,2.46582E-01
-3.9440E-06,1.58691E-01
-3.9424E-06,8.54492E-02
-3.9408E-06,-1.22070E-02
-3.9392E-06,-9.03320E-02
-3.9376E-06,-1.92871E-01
-3.9360E-06,-2.80762E-01
-3.9344E-06,-3.24707E-01
-3.9328E-06,-3.54004E-01
-3.9312E-06,-3.97949E-01
-3.9296E-06,-4.02832E-01
-3.9280E-06,-3.88184E-01
-3.9264E-06,-3.54004E-01
-3.9248E-06,-3.00293E-01
-3.9232E-06,-2.31934E-01
-3.9216E-06,-1.39160E-01
-3.9200E-06,-5.12695E-02
-3.9184E-06,5.12695E-02
-3.9168E-06,1.24512E-01
-3.9152E-06,2.27051E-01
-3.9136E-06,3.00293E-01
-3.9120E-06,3.49121E-01
-3.9104E-06,3.88184E-01
-3.9088E-06,4.12598E-01
-3.9072E-06,4.27246E-01
-3.9056E-06,4.27246E-01
-3.9040E-06,3.88184E-01
-3.9024E-06,3.29590E-01
-3.9008E-06,2.66113E-01
-3.8992E-06,1.78223E-01
-3.8976E-06,1.00098E-01
-3.8960E-06,-7.32422E-03
-3.8944E-06,-1.00098E-01
-3.8928E-06,-1.73340E-01
-3.8912E-06,-2.61230E-01
-3.8896E-06,-3.19824E-01
-3.8880E-06,-3.88184E-01
-3.8864E-06,-3.83301E-01
-3.8848E-06,-4.02832E-01
-3.8832E-06,-3.83301E-01
-3.8816E-06,-3.39355E-01
-3.8800E-06,-2.85645E-01
-3.8784E-06,-2.36816E-01
-3.8768E-06,-1.58691E-01
-3.8752E-06,-7.56836E-02
-3.8736E-06,2.19727E-02
-3.8720E-06,1.29395E-01
-3.8704E-06,2.02637E-01
-3.8688E-06,2.95410E-01
-3.8672E-06,3.54004E-01
-3.8656E-06,3.93066E-01
-3.8640E-06,4.17480E-01
-3.8624E-06,4.46777E-01
-3.8608E-06,4.22363E-01
-3.8592E-06,3.78418E-01
-3.8576E-06,3.24707E-01
-3.8560E-06,2.70996E-01
-3.8544E-06,1.87988E-01
-3.8528E-06,1.04980E-01
-3.8512E-06,2.44141E-03
-3.8496E-06,-8.05664E-02
-3.8480E-06,-1.63574E-01
-3.8464E-06,-2.51465E-01
-3.8448E-06,-3.19824E-01
-3.8432E-06,-3.78418E-01
-3.8416E-06,-4.07715E-01
-3.8400E-06,-4.12598E-01
-3.8384E-06,-3.93066E-01
-3.8368E-06,-3.49121E-01
-3.8352E-06,-2.95410E-01
-3.8336E-06,-2.46582E-01
-3.8320E-06,-1.53809E-01
-3.8304E-06,-7.08008E-02
-3.8288E-06,2.19727E-02
-3.8272E-06,1.04980E-01
-3.8256E-06,1.97754E-01
-3.8240E-06,2.70996E-01
-3.8224E-06,3.54004E-01
-3.8208E-06,3.68652E-01
-3.8192E-06,4.22363E-01
-3.8176E-06,4.17480E-01
-3.8160E-06,4.17480E-01
-3.8144E-06,3.93066E-01
-3.8128E-06,3.39355E-01
-3.8112E-06,2.85645E-01
-3.8096E-06,1.97754E-01
-3.8080E-06,1.09863E-01
-3.8064E-06,1.70898E-02
-3.8048E-06,-5.61523E-02
-3.8032E-06,-1.63574E-01
-3.8016E-06,-2.36816E-01
-3.8000E-06,-3.10059E-01
-3.7984E-06,-3.58887E-01
-3.7968E-06,-4.07715E-01
-3.7952E-06,-4.02832E-01
-3.7936E-06,-3.83301E-01
-3.7920E-06,-3.63770E-01
-3.7904E-06,-3.14941E-01
-3.7888E-06,-2.66113E-01
-3.7872E-06,-1.63574E-01
-3.7856E-06,-8.05664E-02
-3.7840E-06,7.32422E-03
-3.7824E-06,9.52148E-02
-3.7808E-06,1.97754E-01
-3.7792E-06,2.70996E-01
-3.7776E-06,3.29590E-01
-3.7760E-06,3.78418E-01
-3.7744E-06,4.22363E-01
-3.7728E-06,4.32129E-01
-3.7712E-06,4.27246E-01
-3.7696E-06,3.93066E-01
-3.7680E-06,3.49121E-01
-3.7664E-06,2.75879E-01
-3.7648E-06,2.12402E-01
-3.7632E-06,1.14746E-01
-3.7616E-06,3.17383E-02
-3.7600E-06,-6.59180E-02
-3.7584E-06,-1.48926E-01
-3.7568E-06,-2.31934E-01
-3.7552E-06,-3.10059E-01
-3.7536E-06,-3.44238E-01
-3.7520E-06,-3.83301E-01
-3.7504E-06,-4.02832E-01
-3.7488E-06,-3.97949E-01
-3.7472E-06,-3.58887E-01
-3.7456E-06,-3.34473E-01
-3.7440E-06,-2.56348E-01
-3.7424E-06,-1.87988E-01
-3.7408E-06,-1.00098E-01
-3.7392E-06,-1.22070E-02
-3.7376E-06,9.03320E-02
-3.7360E-06,1.73340E-01
-3.7344E-06,2.51465E-01
-3.7328E-06,3.14941E-01
-3.7312E-06,3.83301E-01
-3.7296E-06,4.07715E-01
-3.7280E-06,4.22363E-01
-3.7264E-06,4.27246E-01
-3.7248E-06,4.12598E-01
-3.7232E-06,3.58887E-01
-3.7216E-06,3.05176E-01
-3.7200E-06,2.17285E-01
-3.7184E-06,1.29395E-01
-3.7168E-06,5.12695E-02
-3.7152E-06,-2.68555E-02
-3.7136E-06,-1.29395E-01
-3.7120E-06,-2.31934E-01
-3.7104E-06,-2.85645E-01
-3.7088E-06,-3.44238E-01
-3.7072E-06,-3.88184E-01
-3.7056E-06,-4.12598E-01
-3.7040E-06,-4.07715E-01
-3.7024E-06,-3.73535E-01
-3.7008E-06,-3.29590E-01
-3.6992E-06,-2.66113E-01
-3.6976E-06,-1.92871E-01
-3.6960E-06,-1.24512E-01
-3.6944E-06,-1.70898E-02
-3.6928E-06,5.61523E-02
-3.6912E-06,1.48926E-01
-3.6896E-06,2.31934E-01
-3.6880E-06,3.19824E-01
-3.6864E-06,3.63770E-01
-3.6848E-06,4.17480E-01
-3.6832E-06,4.37012E-01
-3.6816E-06,4.22363E-01
-3.6800E-06,4.12598E-01
-3.6784E-06,3.63770E-01
-3.6768E-06,3.19824E-01
-3.6752E-06,2.22168E-01
-3.6736E-06,1.39160E-01
-3.6720E-06,5.61523E-02
-3.6704E-06,-3.17383E-02
-3.6688E-06,-1.29395E-01
-3.6672E-06,-2.27051E-01
-3.6656E-06,-2.85645E-01
-3.6640E-06,-3.49121E-01
-3.6624E-06,-3.83301E-01
-3.6608E-06,-4.02832E-01
-3.6592E-06,-3.97949E-01
-3.6576E-06,-3.78418E-01
-3.6560E-06,-3.49121E-01
-3.6544E-06,-2.95410E-01
-3.6528E-06,-1.97754E-01
-3.6512E-06,-1.24512E-01
-3.6496E-06,-3.17383E-02
-3.6480E-06,5.61523E-02
-3.6464E-06,1.58691E-01
-3.6448E-06,2.31934E-01
-3.6432E-06,3.10059E-01
-3.6416E-06,3.49121E-01
-3.6400E-06,3.97949E-01
-3.6384E-06,4.32129E-01
-3.6368E-06,4.27246E-01
-3.6352E-06,4.02832E-01
-3.6336E-06,3.78418E-01
-3.6320E-06,3.05176E-01
-3.6304E-06,2.41699E-01
-3.6288E-06,1.58691E-01
-3.6272E-06,6.59180E-02
-3.6256E-06,-1.70898E-02
-3.6240E-06,-1.04980E-01
-3.6224E-06,-2.17285E-01
-3.6208E-06,-2.80762E-01
-3.6192E-06,-3.29590E-01
-3.6176E-06,-3.63770E-01
-3.6160E-06,-3.97949E-01
-3.6144E-06,-3.83301E-01
-3.6128E-06,-3.68652E-01
-3.6112E-06,-3.44238E-01
-3.6096E-06,-2.80762E-01
-3.6080E-06,-2.17285E-01
-3.6064E-06,-1.39160E-01
-3.6048E-06,-5.12695E-02
-3.6032E-06,5.61523E-02
-3.6016E-06,1.53809E-01
-3.6000E-06,2.17285E-01
-3.5984E-06,2.85645E-01
-3.5968E-06,3.39355E-01
-3.5952E-06,3.93066E-01
-3.5936E-06,4.22363E-01
-3.5920E-06,4.41895E-01
-3.5904E-06,4.22363E-01
-3.5888E-06,3.63770E-01
-3.5872E-06,3.19824E-01
-3.5856E-06,2.46582E-01
-3.5840E-06,1.78223E-01
-3.5824E-06,9.03320E-02
-3.5808E-06,-1.70898E-02
-3.5792E-06,-1.04980E-01
-3.5776E-06,-1.92871E-01
-3.5760E-06,-2.66113E-01
-3.5744E-06,-3.34473E-01
-3.5728E-06,-3.73535E-01
-3.5712E-06,-3.97949E-01
-3.5696E-06,-3.93066E-01
-3.5680E-06,-3.83301E-01
-3.5664E-06,-3.63770E-01
-3.5648E-06,-3.00293E-01
-3.5632E-06,-2.27051E-01
-3.5616E-06,-1.48926E-01
-3.5600E-06,-6.59180E-02
-3.5584E-06,3.17383E-02
-3.5568E-06,1.29395E-01
-3.5552E-06,2.17285E-01
-3.5536E-06,2.85645E-01
-3.5520E-06,3.58887E-01
-3.5504E-06,3.93066E-01
-3.5488E-06,4.32129E-01
-3.5472E-06,4.27246E-01
-3.5456E-06,4.22363E-01
-3.5440E-06,3.83301E-01
-3.5424E-06,3.49121E-01
-3.5408E-06,2.51465E-01
-3.5392E-06,1.58691E-01
-3.5376E-06,9.52148E-02
-3.5360E-06,2.44141E-03
-3.5344E-06,-8.05664E-02
-3.5328E-06,-1.83105E-01
-3.5312E-06,-2.51465E-01
-3.5296E-06,-3.24707E-01
-3.5280E-06,-3.73535E-01
-3.5264E-06,-3.88184E-01
-3.5248E-06,-3.93066E-01
-3.5232E-06,-3.93066E-01
-3.5216E-06,-3.58887E-01
-3.5200E-06,-3.10059E-01
-3.5184E-06,-2.51465E-01
-3.5168E-06,-1.58691E-01
-3.5152E-06,-7.08008E-02
-3.5136E-06,3.17383E-02
-3.5120E-06,1.09863E-01
-3.5104E-06,1.83105E-01
-3.5088E-06,2.80762E-01
-3.5072E-06,3.39355E-01
-3.5056E-06,3.93066E-01
-3.5040E-06,4.17480E-01
-3.5024E-06,4.46777E-01
-3.5008E-06,4.22363E-01
-3.4992E-06,3.93066E-01
-3.4976E-06,3.29590E-01
-3.4960E-06,2.70996E-01
-3.4944E-06,1.97754E-01
-3.4928E-06,1.04980E-01
-3.4912E-06,2.44141E-03
-3.4896E-06,-7.56836E-02
-3.4880E-06,-1.73340E-01
-3.4864E-06,-2.51465E-01
-3.4848E-06,-3.14941E-01
-3.4832E-06,-3.63770E-01
-3.4816E-06,-3.78418E-01
-3.4800E-06,-3.93066E-01
-3.4784E-06,-3.88184E-01
-3.4768E-06,-3.68652E-01
-3.4752E-06,-3.19824E-01
-3.4736E-06,-2.46582E-01
-3.4720E-06,-1.73340E-01
-3.4704E-06,-1.00098E-01
-3.4688E-06,-2.44141E-03
-3.4672E-06,9.03320E-02
-3.4656E-06,1.83105E-01
-3.4640E-06,2.75879E-01
-3.4624E-06,3.39355E-01
-3.4608E-06,3.88184E-01
-3.4592E-06,4.27246E-01
-3.4576E-06,4.27246E-01
-3.4560E-06,4.37012E-01
-3.4544E-06,3.88184E-01
-3.4528E-06,3.39355E-01
-3.4512E-06,2.85645E-01
-3.4496E-06,2.02637E-01
-3.4480E-06,1.14746E-01
-3.4464E-06,2.19727E-02
-3.4448E-06,-4.63867E-02
-3.4432E-06,-1.63574E-01
-3.4416E-06,-2.31934E-01
-3.4400E-06,-3.24707E-01
-3.4384E-06,-3.73535E-01
-3.4368E-06,-3.97949E-01
-3.4352E-06,-4.02832E-01
-3.4336E-06,-4.07715E-01
-3.4320E-06,-3.68652E-01
-3.4304E-06,-3.19824E-01
-3.4288E-06,-2.51465E-01
-3.4272E-06,-1.78223E-01
-3.4256E-06,-1.04980E-01
-3.4240E-06,2.44141E-03
-3.4224E-06,9.52148E-02
-3.4208E-06,1.87988E-01
-3.4192E-06,2.56348E-01
-3.4176E-06,3.24707E-01
-3.4160E-06,3.78418E-01
-3.4144E-06,4.27246E-01
-3.4128E-06,4.17480E-01
-3.4112E-06,4.41895E-01
-3.4096E-06,3.97949E-01
-3.4080E-06,3.54004E-01
-3.4064E-06,2.75879E-01
-3.4048E-06,2.02637E-01
-3.4032E-06,1.24512E-01
-3.4016E-06,4.15039E-02
-3.4000E-06,-5.12695E-02
-3.3984E-06,-1.63574E-01
-3.3968E-06,-2.46582E-01
-3.3952E-06,-2.95410E-01
-3.3936E-06,-3.58887E-01
-3.3920E-06,-3.88184E-01
-3.3904E-06,-3.88184E-01
-3.3888E-06,-3.93066E-01
-3.3872E-06,-3.68652E-01
-3.3856E-06,-3.34473E-01
-3.3840E-06,-2.66113E-01
-3.3824E-06,-1.92871E-01
-3.3808E-06,-1.19629E-01
-3.3792E-06,-1.70898E-02
-3.3776E-06,8.05664E-02
-3.3760E-06,1.68457E-01
-3.3744E-06,2.46582E-01
-3.3728E-06,3.34473E-01
-3.3712E-06,3.83301E-01
-3.3696E-06,4.12598E-01
-3.3680E-06,4.41895E-01
-3.3664E-06,4.32129E-01
-3.3648E-06,3.93066E-01
-3.3632E-06,3.58887E-01
-3.3616E-06,3.05176E-01
-3.3600E-06,2.17285E-01
-3.3584E-06,1.19629E-01
-3.3568E-06,4.63867E-02
-3.3552E-06,-4.15039E-02
-3.3536E-06,-1.39160E-01
-3.3520E-06,-2.27051E-01
-3.3504E-06,-2.90527E-01
-3.3488E-06,-3.39355E-01
-3.3472E-06,-3.88184E-01
-3.3456E-06,-3.93066E-01
-3.3440E-06,-3.88184E-01
-3.3424E-06,-3.73535E-01
-3.3408E-06,-3.34473E-01
-3.3392E-06,-2.75879E-01
-3.3376E-06,-1.97754E-01
-3.3360E-06,-1.19629E-01
-3.3344E-06,-4.15039E-02
-3.3328E-06,7.08008E-02
-3.3312E-06,1.53809E-01
-3.3296E-06,2.36816E-01
-3.3280E-06,3.19824E-01
-3.3264E-06,3.58887E-01
-3.3248E-06,4.12598E-01
-3.3232E-06,4.32129E-01
-3.3216E-06,4.32129E-01
-3.3200E-06,3.97949E-01
-3.3184E-06,3.73535E-01
-3.3168E-06,3.14941E-01
-3.3152E-06,2.31934E-01
-3.3136E-06,1.53809E-01
-3.3120E-06,6.59180E-02
-3.3104E-06,-3.17383E-02
-3.3088E-06,-1.19629E-01
-3.3072E-06,-2.22168E-01
-3.3056E-06,-2.95410E-01
-3.3040E-06,-3.49121E-01
-3.3024E-06,-3.78418E-01
-3.3008E-06,-3.97949E-01
-3.2992E-06,-4.02832E-01
-3.2976E-06,-3.78418E-01
-3.2960E-06,-3.39355E-01
-3.2944E-06,-2.85645E-01
-3.2928E-06,-2.27051E-01
-3.2912E-06,-1.44043E-01
-3.2896E-06,-3.66211E-02
-3.2880E-06,5.12695E-02
-3.2864E-06,1.48926E-01
-3.2848E-06,2.17285E-01
-3.2832E-06,2.95410E-01
-3.2816E-06,3.63770E-01
-3.2800E-06,4.17480E-01
-3.2784E-06,4.17480E-01
-3.2768E-06,4.17480E-01
-3.2752E-06,4.12598E-01
-3.2736E-06,3.58887E-01
-3.2720E-06,3.14941E-01
-3.2704E-06,2.36816E-01
-3.2688E-06,1.63574E-01
-3.2672E-06,7.08008E-02
-3.2656E-06,-2.68555E-02
-3.2640E-06,-1.09863E-01
-3.2624E-06,-1.92871E-01
-3.2608E-06,-2.66113E-01
-3.2592E-06,-3.44238E-01
-3.2576E-06,-3.78418E-01
-3.2560E-06,-3.93066E-01
-3.2544E-06,-3.93066E-01
-3.2528E-06,-3.73535E-01
-3.2512E-06,-3.39355E-01
-3.2496E-06,-2.70996E-01
-3.2480E-06,-2.22168E-01
-3.2464E-06,-1.53809E-01
-3.2448E-06,-4.63867E-02
-3.2432E-06,5.61523E-02
-3.2416E-06,1.39160E-01
-3.2400E-06,2.12402E-01
-3.2384E-06,2.95410E-01
-3.2368E-06,3.44238E-01
-3.2352E-06,3.97949E-01
-3.2336E-06,4.27246E-01
-3.2320E-06,4.12598E-01
-3.2304E-06,4.07715E-01
-3.2288E-06,3.73535E-01
-3.2272E-06,3.24707E-01
-3.2256E-06,2.46582E-01
-3.2240E-06,1.83105E-01
-3.2224E-06,8.54492E-02
-3.2208E-06,-1.22070E-02
-3.2192E-06,-1.14746E-01
-3.2176E-06,-2.02637E-01
-3.2160E-06,-2.31934E-01
-3.2144E-06,-3.29590E-01
-3.2128E-06,-3.73535E-01
-3.2112E-06,-3.97949E-01
-3.2096E-06,-4.07715E-01
-3.2080E-06,-3.88184E-01
-3.2064E-06,-3.44238E-01
-3.2048E-06,-3.00293E-01
-3.2032E-06,-2.27051E-01
-3.2016E-06,-1.44043E-01
-3.2000E-06,-6.59180E-02
-3.1984E-06,3.66211E-02
-3.1968E-06,1.29395E-01
-3.1952E-06,2.02637E-01
-3.1936E-06,2.85645E-01
-3.1920E-06,3.54004E-01
-3.1904E-06,3.93066E-01
-3.1888E-06,4.12598E-01
-3.1872E-06,4.37012E-01
-3.1856E-06,4.02832E-01
-3.1840E-06,3.68652E-01
-3.1824E-06,3.19824E-01
-3.1808E-06,2.66113E-01
-3.1792E-06,1.78223E-01
-3.1776E-06,9.52148E-02
-3.1760E-06,2.44141E-03
-3.1744E-06,-9.03320E-02
-3.1728E-06,-1.83105E-01
-3.1712E-06,-2.51465E-01
-3.1696E-06,-3.19824E-01
-3.1680E-06,-3.68652E-01
-3.1664E-06,-3.97949E-01
-3.1648E-06,-4.07715E-01
-3.1632E-06,-3.93066E-01
-3.1616E-06,-3.44238E-01
-3.1600E-06,-3.00293E-01
-3.1584E-06,-2.31934E-01
-3.1568E-06,-1.63574E-01
-3.1552E-06,-7.08008E-02
-3.1536E-06,1.70898E-02
-3.1520E-06,1.14746E-01
-3.1504E-06,1.97754E-01
-3.1488E-06,2.75879E-01
-3.1472E-06,3.44238E-01
-3.1456E-06,3.88184E-01
-3.1440E-06,4.02832E-01
-3.1424E-06,4.27246E-01
-3.1408E-06,4.27246E-01
-3.1392E-06,3.83301E-01
-3.1376E-06,3.44238E-01
-3.1360E-06,2.85645E-01
-3.1344E-06,1.87988E-01
-3.1328E-06,1.00098E-01
-3.1312E-06,1.22070E-02
-3.1296E-06,-8.05664E-02
-3.1280E-06,-1.68457E-01
-3.1264E-06,-2.46582E-01
-3.1248E-06,-3.05176E-01
-3.1232E-06,-3.68652E-01
-3.1216E-06,-3.83301E-01
-3.1200E-06,-4.02832E-01
-3.1184E-06,-3.68652E-01
-3.1168E-06,-3.63770E-01
-3.1152E-06,-3.19824E-01
-3.1136E-06,-2.46582E-01
-3.1120E-06,-1.73340E-01
-3.1104E-06,-9.52148E-02
-3.1088E-06,1.70898E-02
-3.1072E-06,1.09863E-01
-3.1056E-06,1.87988E-01
-3.1040E-06,2.61230E-01
-3.1024E-06,3.39355E-01
-3.1008E-06,3.93066E-01
-3.0992E-06,4.02832E-01
-3.0976E-06,4.37012E-01
-3.0960E-06,4.32129E-01
-3.0944E-06,3.93066E-01
-3.0928E-06,3.58887E-01
-3.0912E-06,2.90527E-01
-3.0896E-06,2.12402E-01
-3.0880E-06,1.09863E-01
-3.0864E-06,3.66211E-02
-3.0848E-06,-6.10352E-02
-3.0832E-06,-1.63574E-01
-3.0816E-06,-2.22168E-01
-3.0800E-06,-2.90527E-01
-3.0784E-06,-3.54004E-01
-3.0768E-06,-3.93066E-01
-3.0752E-06,-3.97949E-01
-3.0736E-06,-3.88184E-01
-3.0720E-06,-3.63770E-01
-3.0704E-06,-3.00293E-01
-3.0688E-06,-2.56348E-01
-3.0672E-06,-1.83105E-01
-3.0656E-06,-9.52148E-02
-3.0640E-06,-7.32422E-03
-3.0624E-06,1.00098E-01
-3.0608E-06,1.78223E-01
-3.0592E-06,2.51465E-01
-3.0576E-06,3.10059E-01
-3.0560E-06,3.93066E-01
-3.0544E-06,4.22363E-01
-3.0528E-06,4.41895E-01
-3.0512E-06,4.37012E-01
-3.0496E-06,3.97949E-01
-3.0480E-06,3.54004E-01
-3.0464E-06,2.90527E-01
-3.0448E-06,2.12402E-01
-3.0432E-06,1.29395E-01
-3.0416E-06,4.63867E-02
-3.0400E-06,-4.63867E-02
-3.0384E-06,-1.44043E-01
-3.0368E-06,-2.17285E-01
-3.0352E-06,-2.95410E-01
-3.0336E-06,-3.58887E-01
-3.0320E-06,-3.83301E-01
-3.0304E-06,-4.02832E-01
-3.0288E-06,-3.88184E-01
-3.0272E-06,-3.63770E-01
-3.0256E-06,-3.24707E-01
-3.0240E-06,-2.66113E-01
-3.0224E-06,-1.97754E-01
-3.0208E-06,-1.09863E-01
-3.0192E-06,-1.22070E-02
-3.0176E-06,8.54492E-02
-3.0160E-06,1.68457E-01
-3.0144E-06,2.41699E-01
-3.0128E-06,3.24707E-01
-3.0112E-06,3.73535E-01
-3.0096E-06,4.07715E-01
-3.0080E-06,4.32129E-01
-3.0064E-06,4.41895E-01
-3.0048E-06,3.93066E-01
-3.0032E-06,3.54004E-01
-3.0016E-06,3.05176E-01
-3.0000E-06,2.36816E-01
-2.9984E-06,1.53809E-01
-2.9968E-06,4.63867E-02
-2.9952E-06,-4.63867E-02
-2.9936E-06,-1.34277E-01
-2.9920E-06,-2.07520E-01
-2.9904E-06,-2.90527E-01
-2.9888E-06,-3.58887E-01
-2.9872E-06,-3.78418E-01
-2.9856E-06,-4.07715E-01
-2.9840E-06,-3.83301E-01
-2.9824E-06,-3.68652E-01
-2.9808E-06,-3.19824E-01
-2.9792E-06,-2.66113E-01
-2.9776E-06,-2.02637E-01
-2.9760E-06,-1.24512E-01
-2.9744E-06,-2.19727E-02
-2.9728E-06,6.59180E-02
-2.9712E-06,1.44043E-01
-2.9696E-06,2.36816E-01
-2.9680E-06,3.05176E-01
-2.9664E-06,3.73535E-01
-2.9648E-06,4.07715E-01
-2.9632E-06,4.32129E-01
-2.9616E-06,4.17480E-01
-2.9600E-06,4.12598E-01
-2.9584E-06,3.78418E-01
-2.9568E-06,3.05176E-01
-2.9552E-06,2.31934E-01
-2.9536E-06,1.29395E-01
-2.9520E-06,5.61523E-02
-2.9504E-06,-2.19727E-02
-2.9488E-06,-1.19629E-01
-2.9472E-06,-2.07520E-01
-2.9456E-06,-2.85645E-01
-2.9440E-06,-3.39355E-01
-2.9424E-06,-3.88184E-01
-2.9408E-06,-4.07715E-01
-2.9392E-06,-4.07715E-01
-2.9376E-06,-3.83301E-01
-2.9360E-06,-3.39355E-01
-2.9344E-06,-2.85645E-01
-2.9328E-06,-2.27051E-01
-2.9312E-06,-1.39160E-01
-2.9296E-06,-3.66211E-02
-2.9280E-06,6.10352E-02
-2.9264E-06,1.63574E-01
-2.9248E-06,2.17285E-01
-2.9232E-06,3.10059E-01
-2.9216E-06,3.78418E-01
-2.9200E-06,3.83301E-01
-2.9184E-06,4.37012E-01
-2.9168E-06,4.32129E-01
-2.9152E-06,4.12598E-01
-2.9136E-06,3.78418E-01
-2.9120E-06,3.14941E-01
-2.9104E-06,2.51465E-01
-2.9088E-06,1.73340E-01
-2.9072E-06,8.05664E-02
-2.9056E-06,-2.19727E-02
-2.9040E-06,-1.09863E-01
-2.9024E-06,-1.92871E-01
-2.9008E-06,-2.56348E-01
-2.8992E-06,-3.39355E-01
-2.8976E-06,-3.78418E-01
-2.8960E-06,-3.97949E-01
-2.8944E-06,-3.93066E-01
-2.8928E-06,-3.93066E-01
-2.8912E-06,-3.54004E-01
-2.8896E-06,-2.95410E-01
-2.8880E-06,-2.17285E-01
-2.8864E-06,-1.48926E-01
-2.8848E-06,-5.12695E-02
-2.8832E-06,5.61523E-02
-2.8816E-06,1.39160E-01
-2.8800E-06,2.17285E-01
-2.8784E-06,2.80762E-01
-2.8768E-06,3.44238E-01
-2.8752E-06,3.97949E-01
-2.8736E-06,4.37012E-01
-2.8720E-06,4.41895E-01
-2.8704E-06,4.22363E-01
-2.8688E-06,3.88184E-01
-2.8672E-06,3.10059E-01
-2.8656E-06,2.56348E-01
-2.8640E-06,1.68457E-01
-2.8624E-06,8.05664E-02
