in s,C2 in V
-1.1856398E+00,2.79297E-04
-1.1856214E+00,1.74414E-03
-1.1856029E+00,1.25586E-03
-1.1855844E+00,1.25586E-03
-1.1855659E+00,1.25586E-03
-1.1855474E+00,2.72070E-03
-1.1855290E+00,2.72070E-03
-1.1855105E+00,-2.08984E-04
-1.1854920E+00,1.25586E-03
-1.1854735E+00,2.72070E-03
-1.1854550E+00,2.72070E-03
-1.1854366E+00,2.72070E-03
-1.1854181E+00,2.79297E-04
-1.1853996E+00,1.25586E-03
-1.1853811E+00,2.79297E-04
-1.1853626E+00,1.74414E-03
-1.1853442E+00,1.25586E-03
-1.1853257E+00,1.25586E-03
-1.1853072E+00,2.23242E-03
-1.1852887E+00,1.74414E-03
-1.1852702E+00,3.20898E-03
-1.1852518E+00,1.25586E-03
-1.1852333E+00,1.74414E-03
-1.1852148E+00,3.20898E-03
-1.1851963E+00,1.74414E-03
-1.1851778E+00,1.74414E-03
-1.1851594E+00,2.23242E-03
-1.1851409E+00,1.74414E-03
-1.1851224E+00,1.74414E-03
-1.1851039E+00,1.25586E-03
-1.1850854E+00,2.72070E-03
-1.1850670E+00,7.67578E-04
-1.1850485E+00,1.25586E-03
-1.1850300E+00,2.23242E-03
-1.1850115E+00,2.72070E-03
-1.1849930E+00,2.23242E-03
-1.1849746E+00,2.23242E-03
