frequency_hz,amplitude_dbm
-8.000000000000000000e+07,-1.699099922180175781e+01
-7.875000000000000000e+07,-1.076500034332275391e+01
-7.750000000000000000e+07,-2.884999990463256836e+00
-7.625000000000000000e+07,-3.358999967575073242e+00
-7.500000000000000000e+07,-9.500000000000000000e+00
-7.375000000000000000e+07,-1.678300094604492188e+01
-7.250000000000000000e+07,-1.048299980163574219e+01
-7.125000000000000000e+07,-3.973999977111816406e+00
-7.000000000000000000e+07,-3.971999883651733398e+00
-6.875000000000000000e+07,-9.274999618530273438e+00
-6.750000000000000000e+07,-1.825000000000000000e+01
-6.625000000000000000e+07,-1.680500030517578125e+01
-6.500000000000000000e+07,-7.823999881744384766e+00
-6.375000000000000000e+07,-6.986999988555908203e+00
-6.250000000000000000e+07,-1.227700042724609375e+01
-6.125000000000000000e+07,-2.040600013732910156e+01
-6.000000000000000000e+07,-2.395100021362304688e+01
-5.875000000000000000e+07,-1.655299949645996094e+01
-5.750000000000000000e+07,-1.492099952697753906e+01
-5.625000000000000000e+07,-2.081200027465820312e+01
-5.500000000000000000e+07,-3.006100082397460938e+01
-5.375000000000000000e+07,-3.647200012207031250e+01
-5.250000000000000000e+07,-3.689500045776367188e+01
-5.125000000000000000e+07,-3.426599884033203125e+01
-5.000000000000000000e+07,-4.029199981689453125e+01
-4.875000000000000000e+07,-4.027700042724609375e+01
-4.750000000000000000e+07,-2.758799934387207031e+01
-4.625000000000000000e+07,-1.870199966430664062e+01
-4.500000000000000000e+07,-1.656699943542480469e+01
-4.375000000000000000e+07,-2.168600082397460938e+01
-4.250000000000000000e+07,-3.011400032043457031e+01
-4.125000000000000000e+07,-2.831500053405761719e+01
-4.000000000000000000e+07,-1.862400054931640625e+01
-3.875000000000000000e+07,-1.677799987792968750e+01
-3.750000000000000000e+07,-2.278700065612792969e+01
-3.625000000000000000e+07,-3.207400131225585938e+01
-3.500000000000000000e+07,-3.567200088500976562e+01
-3.375000000000000000e+07,-2.980800056457519531e+01
-3.250000000000000000e+07,-2.587000083923339844e+01
-3.125000000000000000e+07,-3.420299911499023438e+01
-3.000000000000000000e+07,-3.220100021362304688e+01
-2.875000000000000000e+07,-3.334700012207031250e+01
-2.750000000000000000e+07,-3.796300125122070312e+01
-2.625000000000000000e+07,-3.567900085449218750e+01
-2.500000000000000000e+07,-4.116299819946289062e+01
-2.375000000000000000e+07,-4.279999923706054688e+01
-2.250000000000000000e+07,-3.549200057983398438e+01
-2.125000000000000000e+07,-2.479100036621093750e+01
-2.000000000000000000e+07,-2.133900070190429688e+01
-1.875000000000000000e+07,-2.678800010681152344e+01
-1.750000000000000000e+07,-3.501399993896484375e+01
-1.625000000000000000e+07,-3.546799850463867188e+01
-1.500000000000000000e+07,-2.514200019836425781e+01
-1.375000000000000000e+07,-2.272699928283691406e+01
-1.250000000000000000e+07,-3.069099998474121094e+01
-1.125000000000000000e+07,-3.187599945068359375e+01
-1.000000000000000000e+07,-3.150200080871582031e+01
-8.750000000000000000e+06,-3.734500122070312500e+01
-7.500000000000000000e+06,-3.959600067138671875e+01
-6.250000000000000000e+06,-3.567200088500976562e+01
-5.000000000000000000e+06,-2.653300094604492188e+01
-3.750000000000000000e+06,-2.795700073242187500e+01
-2.500000000000000000e+06,-3.211199951171875000e+01
-1.250000000000000000e+06,-2.901199913024902344e+01
