frequency_hz,amplitude_dbm
-8.000000000000000000e+07,-3.015500068664550781e+01
-7.875000000000000000e+07,-2.573200035095214844e+01
-7.750000000000000000e+07,-1.678000068664550781e+01
-7.625000000000000000e+07,-1.723500061035156250e+01
-7.500000000000000000e+07,-2.408499908447265625e+01
-7.375000000000000000e+07,-3.035600090026855469e+01
-7.250000000000000000e+07,-2.530900001525878906e+01
-7.125000000000000000e+07,-1.762599945068359375e+01
-7.000000000000000000e+07,-1.759700012207031250e+01
-6.875000000000000000e+07,-2.371599960327148438e+01
-6.750000000000000000e+07,-3.072800064086914062e+01
-6.625000000000000000e+07,-2.711599922180175781e+01
-6.500000000000000000e+07,-1.830299949645996094e+01
-6.375000000000000000e+07,-1.719700050354003906e+01
-6.250000000000000000e+07,-2.284000015258789062e+01
-6.125000000000000000e+07,-3.049200057983398438e+01
-6.000000000000000000e+07,-2.754100036621093750e+01
-5.875000000000000000e+07,-1.871899986267089844e+01
-5.750000000000000000e+07,-1.710700035095214844e+01
-5.625000000000000000e+07,-2.235199928283691406e+01
-5.500000000000000000e+07,-3.072699928283691406e+01
-5.375000000000000000e+07,-2.871500015258789062e+01
-5.250000000000000000e+07,-1.910000038146972656e+01
-5.125000000000000000e+07,-1.718799972534179688e+01
-5.000000000000000000e+07,-2.217900085449218750e+01
-4.875000000000000000e+07,-3.187800025939941406e+01
-4.750000000000000000e+07,-2.811199951171875000e+01
-4.625000000000000000e+07,-1.942900085449218750e+01
-4.500000000000000000e+07,-1.757500076293945312e+01
-4.375000000000000000e+07,-2.268499946594238281e+01
-4.250000000000000000e+07,-3.122400093078613281e+01
-4.125000000000000000e+07,-3.024799919128417969e+01
-4.000000000000000000e+07,-2.025900077819824219e+01
-3.875000000000000000e+07,-1.812800025939941406e+01
-3.750000000000000000e+07,-2.333200073242187500e+01
-3.625000000000000000e+07,-3.181900024414062500e+01
-3.500000000000000000e+07,-3.106299972534179688e+01
-3.375000000000000000e+07,-2.137700080871582031e+01
-3.250000000000000000e+07,-1.891699981689453125e+01
-3.125000000000000000e+07,-2.436899948120117188e+01
-3.000000000000000000e+07,-3.270100021362304688e+01
-2.875000000000000000e+07,-3.238999938964843750e+01
-2.750000000000000000e+07,-2.280200004577636719e+01
-2.625000000000000000e+07,-1.973399925231933594e+01
-2.500000000000000000e+07,-2.575799942016601562e+01
-2.375000000000000000e+07,-3.401399993896484375e+01
-2.250000000000000000e+07,-3.434899902343750000e+01
-2.125000000000000000e+07,-2.438899993896484375e+01
-2.000000000000000000e+07,-2.099200057983398438e+01
-1.875000000000000000e+07,-2.740900039672851562e+01
-1.750000000000000000e+07,-3.622900009155273438e+01
-1.625000000000000000e+07,-3.741500091552734375e+01
-1.500000000000000000e+07,-2.639200019836425781e+01
-1.375000000000000000e+07,-2.232799911499023438e+01
-1.250000000000000000e+07,-3.014800071716308594e+01
-1.125000000000000000e+07,-3.485599899291992188e+01
-1.000000000000000000e+07,-3.757699966430664062e+01
-8.750000000000000000e+06,-2.969599914550781250e+01
-7.500000000000000000e+06,-2.424099922180175781e+01
-6.250000000000000000e+06,-3.282699966430664062e+01
-5.000000000000000000e+06,-3.256200027465820312e+01
-3.750000000000000000e+06,-3.346900177001953125e+01
-2.500000000000000000e+06,-3.936199951171875000e+01
-1.250000000000000000e+06,-3.285100173950195312e+01
0.000000000000000000e+00,-2.291500091552734375e+01
1.250000000000000000e+06,-3.009300041198730469e+01
2.500000000000000000e+06,-3.718899917602539062e+01
3.750000000000000000e+06,-3.341199874877929688e+01
5.000000000000000000e+06,-3.475799942016601562e+01
6.250000000000000000e+06,-3.644599914550781250e+01
7.500000000000000000e+06,-2.631699943542480469e+01
8.750000000000000000e+06,-2.678599929809570312e+01
1.000000000000000000e+07,-3.474900054931640625e+01
1.125000000000000000e+07,-3.848199844360351562e+01
