3.217045593e+02,1.488358481e-03
3.218118591e+02,-4.330879310e-04
3.219191895e+02,1.158967614e-03
3.220265198e+02,-7.258797414e-04
3.221338501e+02,1.872647787e-03
3.222411804e+02,1.158967643e-04
3.223485413e+02,5.367849953e-04
3.224559021e+02,1.561556477e-03
3.225632629e+02,1.799449790e-03
3.226706543e+02,-1.055270550e-03
3.227780151e+02,1.817749231e-03
3.228854065e+02,-1.165067544e-03
3.229927979e+02,1.323663048e-03
3.231002197e+02,-9.820725536e-04
3.232076416e+02,7.197799277e-04
3.233150635e+02,1.634754357e-03
3.234224854e+02,8.478763630e-04
3.235299072e+02,-2.500930277e-04
3.236373596e+02,1.104069175e-03
3.237448120e+02,-2.866919967e-04
3.238522644e+02,6.465819315e-04
3.239597473e+02,8.295768639e-04
3.240672302e+02,2.879119711e-03
3.241747131e+02,-7.807782385e-04
3.242821960e+02,-5.977833061e-04
3.243897095e+02,-3.964889329e-04
3.244971924e+02,8.295768639e-04
3.246047058e+02,-1.293163863e-03
3.247122498e+02,3.171911521e-04
3.248197632e+02,-9.271741146e-04
3.249273071e+02,-6.709812442e-05
3.250348511e+02,-1.439559855e-03
3.251423950e+02,-1.238265424e-03
3.252499695e+02,1.360262046e-03
3.253575439e+02,2.641226398e-03
3.254651184e+02,-1.402960916e-04
3.255726929e+02,9.942722972e-04
3.256802979e+02,1.579855918e-03
3.257879028e+02,8.478763630e-04
3.258955078e+02,-5.611843662e-04
3.260031128e+02,-3.049914958e-04
3.261107483e+02,-1.402960916e-04
3.262183533e+02,1.158967643e-04
3.263259888e+02,1.634754357e-03
3.264336548e+02,9.759727982e-05
3.265412903e+02,5.916834925e-04
3.266489563e+02,2.073942160e-04
3.267566223e+02,-1.165067544e-03
3.268643188e+02,2.805921831e-04
3.269719849e+02,1.890947315e-04
3.270796814e+02,-4.147884320e-04
3.271873779e+02,-1.348062418e-03
3.272951050e+02,-4.330879310e-04
3.274028015e+02,1.707952324e-04
3.275105286e+02,1.890947227e-03
3.276182556e+02,-1.219965998e-04
3.277260132e+02,-8.905751747e-04
3.278337402e+02,1.158967614e-03
3.279414978e+02,1.524957479e-03
3.280492554e+02,-1.219965998e-04
3.281570129e+02,1.305363607e-03
3.282648010e+02,9.759727982e-05
3.283725891e+02,2.622926841e-03
3.284803772e+02,-4.879863991e-04
3.285881653e+02,7.929778803e-05
3.286959839e+02,-2.683924977e-04
3.288038025e+02,5.001860554e-04
3.289116211e+02,-1.695752726e-03
3.290194397e+02,1.561556477e-03
3.291272888e+02,-1.146767987e-03
3.292351379e+02,-6.526818033e-04
3.293429871e+02,-1.402960916e-04
3.294508362e+02,6.099829916e-04
3.295587158e+02,1.323663048e-03
3.296665955e+02,2.055642661e-03
3.297744751e+02,1.781150349e-03
3.298823547e+02,6.099829989e-06
3.299902649e+02,3.171911521e-04
3.300981750e+02,6.099829989e-06
3.302060852e+02,7.929778803e-05
3.303139954e+02,1.067470177e-03
3.304219360e+02,-7.441792404e-04
3.305298767e+02,1.396861044e-03
3.306378174e+02,1.524957479e-04
3.307457581e+02,1.415160485e-03
3.308537292e+02,-1.036971109e-03
3.309617004e+02,1.927546225e-03
3.310696716e+02,4.086885892e-04
3.311776428e+02,7.014804287e-04
3.312856445e+02,-9.454736137e-04
3.313936462e+02,1.012571738e-03
3.315016479e+02,-1.274864422e-03
3.316096497e+02,1.854348229e-03
3.317176819e+02,1.616454916e-03
3.318257141e+02,1.305363607e-03
3.319337463e+02,7.014804287e-04
3.320417786e+02,1.341962605e-03
3.321498413e+02,-7.258797414e-04
3.322578735e+02,3.428104334e-03
3.323659668e+02,-3.415904648e-04
3.324740295e+02,1.744551351e-03
3.325820923e+02,-4.330879310e-04
3.326901855e+02,1.470059040e-03
3.327982788e+02,-5.428848672e-04
3.329064026e+02,-9.820725536e-04
3.330144958e+02,5.916834925e-04
3.331226196e+02,2.385033527e-03
3.332307434e+02,-3.598899639e-04
3.333388977e+02,1.360262046e-03
3.334470215e+02,6.282824907e-04
3.335551758e+02,2.037343103e-03
3.336633301e+02,5.184855545e-04
3.337714844e+02,1.268764609e-03
3.338796692e+02,1.451759483e-03
3.339878540e+02,1.653053914e-03
3.340960388e+02,-5.611843662e-04
3.342042236e+02,5.733839935e-04
3.343124390e+02,8.661758620e-04
3.344206238e+02,8.295768639e-04
3.345288391e+02,-5.977833061e-04
3.346370850e+02,1.012571738e-03
3.347453003e+02,2.330135088e-03
3.348535461e+02,8.112773648e-04
3.349617920e+02,2.988916531e-04
3.350700378e+02,7.929778803e-05
3.351783142e+02,3.537901212e-04
3.352865601e+02,2.019043779e-03
3.353948364e+02,-1.219965998e-04
3.355031433e+02,9.210743010e-04
3.356114197e+02,2.330135088e-03
3.357197266e+02,-5.245853681e-04
3.358280334e+02,3.171911521e-04
3.359363403e+02,6.831809296e-04
3.360446777e+02,2.092241542e-03
3.361529846e+02,3.903891193e-04
3.362613220e+02,9.759727982e-05
3.363696899e+02,7.563789259e-04
3.364780273e+02,9.942722972e-04
3.365863953e+02,8.112773648e-04
3.366947632e+02,8.661758620e-04
3.368031311e+02,1.890947227e-03
3.369114990e+02,-2.080041915e-03
3.370198975e+02,1.579855918e-03
3.371282959e+02,1.085769734e-03
3.372366943e+02,1.030871295e-03
3.373450928e+02,-2.134940441e-04
3.374535217e+02,2.000744222e-03
3.375619507e+02,8.844753029e-04
3.376703796e+02,7.929778803e-05
3.377788391e+02,-5.977833061e-04
3.378872681e+02,-1.219965983e-03
3.379957275e+02,7.014804287e-04
3.381041870e+02,8.661758620e-04
3.382126770e+02,-3.964889329e-04
3.383211365e+02,9.759727982e-05
3.384296265e+02,9.942722972e-04
3.385381165e+02,8.478763630e-04
3.386466064e+02,-8.539761766e-04
3.387551270e+02,7.563789259e-04
3.388636475e+02,8.478763630e-04
3.389721680e+02,1.250465168e-03
3.390806885e+02,8.844753029e-04
3.391892395e+02,-1.768950606e-04
3.392977905e+02,1.360262046e-03
3.394063416e+02,2.586327726e-03
3.395148926e+02,1.890947315e-04
3.396234436e+02,7.380794268e-04
3.397320251e+02,-2.500930277e-04
3.398406067e+02,3.354906512e-04
3.399491882e+02,1.104069175e-03
3.400578003e+02,2.073942160e-04
3.401664124e+02,8.844753029e-04
3.402750244e+02,1.506657922e-03
3.403836365e+02,-1.146767987e-03
3.404922485e+02,1.250465168e-03
3.406008911e+02,-4.696869000e-04
3.407095337e+02,1.250465168e-03
3.408181763e+02,-3.964889329e-04
3.409268494e+02,7.746783667e-04
3.410354919e+02,-6.709813024e-04
3.411441650e+02,8.112773648e-04
3.412528381e+02,6.099829989e-06
3.413615417e+02,9.210743010e-04
3.414702148e+02,1.524957479e-03
