frequency_hz,amplitude_dbm
-8.000000000000000000e+07,-1.080000028014183044e-01
-7.850000000000000000e+07,6.897999763488769531e+00
-7.700000000000000000e+07,1.012500000000000000e+01
-7.550000000000000000e+07,8.967000007629394531e+00
-7.400000000000000000e+07,2.619999885559082031e+00
-7.250000000000000000e+07,-4.499000072479248047e+00
-7.100000000000000000e+07,-1.221300029754638672e+01
-6.950000000000000000e+07,-2.077799987792968750e+01
-6.800000000000000000e+07,-3.210599899291992188e+01
-6.650000000000000000e+07,-4.524000167846679688e+01
-6.500000000000000000e+07,-5.758200073242187500e+01
-6.350000000000000000e+07,-5.823099899291992188e+01
-6.200000000000000000e+07,-5.770899963378906250e+01
-6.050000000000000000e+07,-5.840399932861328125e+01
-5.900000000000000000e+07,-5.785499954223632812e+01
-5.750000000000000000e+07,-5.710300064086914062e+01
-5.600000000000000000e+07,-5.796900177001953125e+01
-5.450000000000000000e+07,-5.772000122070312500e+01
-5.300000000000000000e+07,-5.669499969482421875e+01
-5.150000000000000000e+07,-5.699700164794921875e+01
-5.000000000000000000e+07,-5.823799896240234375e+01
-4.850000000000000000e+07,-5.782799911499023438e+01
-4.700000000000000000e+07,-5.574000167846679688e+01
-4.550000000000000000e+07,-5.839300155639648438e+01
-4.400000000000000000e+07,-5.711899948120117188e+01
-4.250000000000000000e+07,-5.782600021362304688e+01
-4.100000000000000000e+07,-5.745899963378906250e+01
-3.950000000000000000e+07,-5.689099884033203125e+01
-3.800000000000000000e+07,-5.857899856567382812e+01
-3.650000000000000000e+07,-5.701900100708007812e+01
-3.500000000000000000e+07,-5.765999984741210938e+01
-3.350000000000000000e+07,-5.721799850463867188e+01
-3.200000000000000000e+07,-5.747000122070312500e+01
-3.050000000000000000e+07,-5.799200057983398438e+01
-2.900000000000000000e+07,-5.799399948120117188e+01
-2.750000000000000000e+07,-5.674900054931640625e+01
-2.600000000000000000e+07,-5.706700134277343750e+01
-2.450000000000000000e+07,-5.778099822998046875e+01
-2.300000000000000000e+07,-5.742800140380859375e+01
-2.150000000000000000e+07,-5.777399826049804688e+01
-2.000000000000000000e+07,-5.730099868774414062e+01
-1.850000000000000000e+07,-5.790200042724609375e+01
-1.700000000000000000e+07,-5.654999923706054688e+01
-1.550000000000000000e+07,-5.768000030517578125e+01
-1.400000000000000000e+07,-5.825299835205078125e+01
-1.250000000000000000e+07,-5.809299850463867188e+01
-1.100000000000000000e+07,-5.766899871826171875e+01
-9.500000000000000000e+06,-5.665399932861328125e+01
-8.000000000000000000e+06,-5.762300109863281250e+01
-6.500000000000000000e+06,-5.785100173950195312e+01
-5.000000000000000000e+06,-4.294900131225585938e+01
-3.500000000000000000e+06,-3.084000015258789062e+01
-2.000000000000000000e+06,-2.149799919128417969e+01
-5.000000000000000000e+05,-1.739900016784667969e+01
1.000000000000000000e+06,-1.770899963378906250e+01
2.500000000000000000e+06,-2.141399955749511719e+01
4.000000000000000000e+06,-2.836599922180175781e+01
5.500000000000000000e+06,-3.604499816894531250e+01
7.000000000000000000e+06,-4.376399993896484375e+01
8.500000000000000000e+06,-5.429299926757812500e+01
1.000000000000000000e+07,-5.775099945068359375e+01
1.150000000000000000e+07,-5.759799957275390625e+01
1.300000000000000000e+07,-5.822399902343750000e+01
1.450000000000000000e+07,-5.861299896240234375e+01
1.600000000000000000e+07,-5.739599990844726562e+01
1.750000000000000000e+07,-5.826599884033203125e+01
1.900000000000000000e+07,-5.750199890136718750e+01
2.050000000000000000e+07,-5.779600143432617188e+01
2.200000000000000000e+07,-5.729899978637695312e+01
2.350000000000000000e+07,-5.882099914550781250e+01
2.500000000000000000e+07,-5.777500152587890625e+01
2.650000000000000000e+07,-5.781900024414062500e+01
2.800000000000000000e+07,-5.790999984741210938e+01
2.950000000000000000e+07,-5.797700119018554688e+01
3.100000000000000000e+07,-5.764899826049804688e+01
3.250000000000000000e+07,-5.825099945068359375e+01
3.400000000000000000e+07,-5.758800125122070312e+01
3.550000000000000000e+07,-5.625999832153320312e+01
3.700000000000000000e+07,-5.743600082397460938e+01
3.850000000000000000e+07,-5.847399902343750000e+01
4.000000000000000000e+07,-5.828099822998046875e+01
4.150000000000000000e+07,-5.884700012207031250e+01
4.300000000000000000e+07,-5.720500183105468750e+01
4.450000000000000000e+07,-5.811899948120117188e+01
4.600000000000000000e+07,-5.862400054931640625e+01
4.750000000000000000e+07,-5.650199890136718750e+01
4.900000000000000000e+07,-5.707500076293945312e+01
5.050000000000000000e+07,-5.811800003051757812e+01
5.200000000000000000e+07,-5.796799850463867188e+01
5.350000000000000000e+07,-5.916299819946289062e+01
5.500000000000000000e+07,-5.850799942016601562e+01
5.650000000000000000e+07,-5.670299911499023438e+01
5.800000000000000000e+07,-5.760400009155273438e+01
5.950000000000000000e+07,-5.806399917602539062e+01
6.100000000000000000e+07,-5.764899826049804688e+01
6.250000000000000000e+07,-5.772900009155273438e+01
6.400000000000000000e+07,-5.634400177001953125e+01
6.550000000000000000e+07,-5.677700042724609375e+01
6.700000000000000000e+07,-5.528699874877929688e+01
6.850000000000000000e+07,-5.290700149536132812e+01
7.000000000000000000e+07,-3.502700042724609375e+01
7.150000000000000000e+07,-1.956500053405761719e+01
7.300000000000000000e+07,-6.617000102996826172e+00
7.450000000000000000e+07,2.038000106811523438e+00
7.600000000000000000e+07,7.735000133514404297e+00
7.750000000000000000e+07,9.562999725341796875e+00
7.900000000000000000e+07,7.760000228881835938e+00
8.050000000000000000e+07,1.287999987602233887e+00
8.200000000000000000e+07,-5.811999797821044922e+00
8.350000000000000000e+07,-1.376900005340576172e+01
8.500000000000000000e+07,-2.293799972534179688e+01
8.650000000000000000e+07,-3.507699966430664062e+01
8.800000000000000000e+07,-4.881000137329101562e+01
8.950000000000000000e+07,-5.764300155639648438e+01
9.100000000000000000e+07,-5.774700164794921875e+01
9.250000000000000000e+07,-5.747800064086914062e+01
9.400000000000000000e+07,-5.722399902343750000e+01
9.550000000000000000e+07,-5.651900100708007812e+01
9.700000000000000000e+07,-5.676200103759765625e+01
9.850000000000000000e+07,-5.816299819946289062e+01
1.000000000000000000e+08,-5.667100143432617188e+01
1.015000000000000000e+08,-5.754700088500976562e+01
1.030000000000000000e+08,-5.832600021362304688e+01
1.045000000000000000e+08,-5.733300018310546875e+01
1.060000000000000000e+08,-5.683700180053710938e+01
1.075000000000000000e+08,-5.831499862670898438e+01
1.090000000000000000e+08,-5.777799987792968750e+01
1.105000000000000000e+08,-5.747299957275390625e+01
1.120000000000000000e+08,-5.860200119018554688e+01
1.135000000000000000e+08,-5.711700057983398438e+01
1.150000000000000000e+08,-5.741899871826171875e+01
1.165000000000000000e+08,-5.859000015258789062e+01
1.180000000000000000e+08,-5.602799987792968750e+01
1.195000000000000000e+08,-5.852099990844726562e+01
1.210000000000000000e+08,-5.795100021362304688e+01
1.225000000000000000e+08,-5.856299972534179688e+01
1.240000000000000000e+08,-5.806100082397460938e+01
1.255000000000000000e+08,-5.783100128173828125e+01
1.270000000000000000e+08,-5.753200149536132812e+01
1.285000000000000000e+08,-5.882699966430664062e+01
1.300000000000000000e+08,-5.834500122070312500e+01
1.315000000000000000e+08,-5.877399826049804688e+01
1.330000000000000000e+08,-5.759999847412109375e+01
1.345000000000000000e+08,-5.852099990844726562e+01
1.360000000000000000e+08,-5.703300094604492188e+01
1.375000000000000000e+08,-5.757799911499023438e+01
1.390000000000000000e+08,-5.757300186157226562e+01
1.405000000000000000e+08,-5.810699844360351562e+01
1.420000000000000000e+08,-5.652899932861328125e+01
1.435000000000000000e+08,-5.722299957275390625e+01
1.450000000000000000e+08,-5.799499893188476562e+01
1.465000000000000000e+08,-5.602399826049804688e+01
1.480000000000000000e+08,-5.760900115966796875e+01
1.495000000000000000e+08,-5.713999938964843750e+01
1.510000000000000000e+08,-4.538399887084960938e+01
1.525000000000000000e+08,-3.764199829101562500e+01
1.540000000000000000e+08,-3.539400100708007812e+01
1.555000000000000000e+08,-3.611199951171875000e+01
1.570000000000000000e+08,-4.046699905395507812e+01
1.585000000000000000e+08,-4.744300079345703125e+01
1.600000000000000000e+08,-5.622600173950195312e+01
1.615000000000000000e+08,-5.591699981689453125e+01
1.630000000000000000e+08,-5.798300170898437500e+01
1.645000000000000000e+08,-5.793999862670898438e+01
1.660000000000000000e+08,-5.799399948120117188e+01
1.675000000000000000e+08,-5.714699935913085938e+01
1.690000000000000000e+08,-5.786600112915039062e+01
1.705000000000000000e+08,-5.870100021362304688e+01
1.720000000000000000e+08,-5.758900070190429688e+01
1.735000000000000000e+08,-5.753699874877929688e+01
1.750000000000000000e+08,-5.868000030517578125e+01
1.765000000000000000e+08,-5.823300170898437500e+01
1.780000000000000000e+08,-5.774900054931640625e+01
1.795000000000000000e+08,-5.847200012207031250e+01
1.810000000000000000e+08,-5.827999877929687500e+01
1.825000000000000000e+08,-5.830799865722656250e+01
1.840000000000000000e+08,-5.708300018310546875e+01
1.855000000000000000e+08,-5.752099990844726562e+01
1.870000000000000000e+08,-5.790499877929687500e+01
1.885000000000000000e+08,-5.776200103759765625e+01
1.900000000000000000e+08,-5.837799835205078125e+01
1.915000000000000000e+08,-5.798799896240234375e+01
1.930000000000000000e+08,-5.862300109863281250e+01
1.945000000000000000e+08,-5.850600051879882812e+01
1.960000000000000000e+08,-5.819100189208984375e+01
1.975000000000000000e+08,-5.835400009155273438e+01
1.990000000000000000e+08,-5.748899841308593750e+01
2.005000000000000000e+08,-5.808000183105468750e+01
2.020000000000000000e+08,-5.734400177001953125e+01
2.035000000000000000e+08,-5.672299957275390625e+01
2.050000000000000000e+08,-5.859700012207031250e+01
2.065000000000000000e+08,-5.901300048828125000e+01
2.080000000000000000e+08,-5.716999816894531250e+01
2.095000000000000000e+08,-5.931000137329101562e+01
2.110000000000000000e+08,-5.833599853515625000e+01
2.125000000000000000e+08,-5.760400009155273438e+01
2.140000000000000000e+08,-5.863399887084960938e+01
2.155000000000000000e+08,-5.891999816894531250e+01
2.170000000000000000e+08,-5.853400039672851562e+01
2.185000000000000000e+08,-5.850199890136718750e+01
2.200000000000000000e+08,-5.754399871826171875e+01
2.215000000000000000e+08,-5.816699981689453125e+01
2.230000000000000000e+08,-5.814799880981445312e+01
2.245000000000000000e+08,-5.828099822998046875e+01
2.260000000000000000e+08,-5.822900009155273438e+01
2.275000000000000000e+08,-5.096599960327148438e+01
2.290000000000000000e+08,-4.111899948120117188e+01
2.305000000000000000e+08,-3.713000106811523438e+01
2.320000000000000000e+08,-3.705799865722656250e+01
2.335000000000000000e+08,-4.030500030517578125e+01
2.350000000000000000e+08,-4.671599960327148438e+01
2.365000000000000000e+08,-5.452399826049804688e+01
2.380000000000000000e+08,-5.746699905395507812e+01
2.395000000000000000e+08,-5.882899856567382812e+01
2.410000000000000000e+08,-5.799399948120117188e+01
2.425000000000000000e+08,-5.749300003051757812e+01
2.440000000000000000e+08,-5.784799957275390625e+01
2.455000000000000000e+08,-5.709799957275390625e+01
2.470000000000000000e+08,-5.801699829101562500e+01
2.485000000000000000e+08,-5.719400024414062500e+01
2.500000000000000000e+08,-5.853599929809570312e+01
2.515000000000000000e+08,-5.801300048828125000e+01
2.530000000000000000e+08,-5.684199905395507812e+01
2.545000000000000000e+08,-5.814899826049804688e+01
2.560000000000000000e+08,-5.891500091552734375e+01
2.575000000000000000e+08,-5.858800125122070312e+01
2.590000000000000000e+08,-5.820999908447265625e+01
2.605000000000000000e+08,-5.809199905395507812e+01
2.620000000000000000e+08,-5.729299926757812500e+01
2.635000000000000000e+08,-5.833800125122070312e+01
2.650000000000000000e+08,-5.885800170898437500e+01
2.665000000000000000e+08,-5.823099899291992188e+01
2.680000000000000000e+08,-5.824900054931640625e+01
